"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"2136","Combien de fois votre ménage a-t-il été déplacé au cours des derniers 18 mois ? ",NA,"Plus de deux fois ","NA",0.198044009779951,NA,0.159374013280155,0.236714006279747,"zonesante","cilundu"
"326","Combien de fois votre ménage a-t-il été déplacé au cours des derniers 18 mois ? ",NA,"Une seule fois","NA",0.682151589242054,NA,0.636969274219417,0.72733390426469,"zonesante","cilundu"
"1137","Quel était la date de votre retour ? ",NA,"01/01/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"2137","Quel était la date de votre retour ? ",NA,"01/02/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"327","Quel était la date de votre retour ? ",NA,"01/03/2018","NA",0.00813008130081301,NA,0.000187125445763381,0.0160730371558626,"zonesante","kasansa"
"418","Quel était la date de votre retour ? ",NA,"01/03/2019","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"514","Quel était la date de votre retour ? ",NA,"01/04/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"613","Quel était la date de votre retour ? ",NA,"01/05/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"713","Quel était la date de votre retour ? ",NA,"01/06/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"812","Quel était la date de votre retour ? ",NA,"01/08/2017","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"910","Quel était la date de votre retour ? ",NA,"01/08/2018","NA",0.0040650406504065,NA,-0.00156297478728434,0.00969305608809735,"zonesante","kasansa"
"1010","Quel était la date de votre retour ? ",NA,"01/09/2017","NA",0.0040650406504065,NA,-0.00156297478728434,0.00969305608809735,"zonesante","kasansa"
"1138","Quel était la date de votre retour ? ",NA,"01/10/2017","NA",0.0121951219512195,NA,0.0024869825906034,0.0219032613118356,"zonesante","kasansa"
"1210","Quel était la date de votre retour ? ",NA,"01/10/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"1310","Quel était la date de votre retour ? ",NA,"01/11/2017","NA",0.0121951219512195,NA,0.0024869825906034,0.0219032613118356,"zonesante","kasansa"
"14","Quel était la date de votre retour ? ",NA,"01/11/2018","NA",0.0040650406504065,NA,-0.00156297478728435,0.00969305608809736,"zonesante","kasansa"
"15","Quel était la date de votre retour ? ",NA,"01/12/2010","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"16","Quel était la date de votre retour ? ",NA,"01/12/2017","NA",0.00609756097560976,NA,-0.000788284921474284,0.0129834068726938,"zonesante","kasansa"
"17","Quel était la date de votre retour ? ",NA,"01/12/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"18","Quel était la date de votre retour ? ",NA,"02/04/2018","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"19","Quel était la date de votre retour ? ",NA,"02/05/2017","NA",0.0040650406504065,NA,-0.0015629747872843,0.00969305608809731,"zonesante","kasansa"
"20","Quel était la date de votre retour ? ",NA,"02/07/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"21","Quel était la date de votre retour ? ",NA,"02/07/2019","NA",0.0040650406504065,NA,-0.00156297478728433,0.00969305608809734,"zonesante","kasansa"
"22","Quel était la date de votre retour ? ",NA,"02/12/2018","NA",0.0040650406504065,NA,-0.00156297478728437,0.00969305608809738,"zonesante","kasansa"
"23","Quel était la date de votre retour ? ",NA,"03/06/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"24","Quel était la date de votre retour ? ",NA,"03/06/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"25","Quel était la date de votre retour ? ",NA,"03/07/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"26","Quel était la date de votre retour ? ",NA,"03/11/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"27","Quel était la date de votre retour ? ",NA,"03/11/2019","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"28","Quel était la date de votre retour ? ",NA,"03/12/2017","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"29","Quel était la date de votre retour ? ",NA,"03/12/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044723,"zonesante","kasansa"
"30","Quel était la date de votre retour ? ",NA,"04/03/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"31","Quel était la date de votre retour ? ",NA,"04/04/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"32","Quel était la date de votre retour ? ",NA,"04/05/2017","NA",0.0040650406504065,NA,-0.00156297478728431,0.00969305608809732,"zonesante","kasansa"
"33","Quel était la date de votre retour ? ",NA,"04/11/2019","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"34","Quel était la date de votre retour ? ",NA,"05/01/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"35","Quel était la date de votre retour ? ",NA,"05/02/2018","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"36","Quel était la date de votre retour ? ",NA,"05/02/2019","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"37","Quel était la date de votre retour ? ",NA,"05/03/2019","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"38","Quel était la date de votre retour ? ",NA,"05/05/2017","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"39","Quel était la date de votre retour ? ",NA,"05/06/2018","NA",0.0040650406504065,NA,-0.00156297478728438,0.00969305608809739,"zonesante","kasansa"
"40","Quel était la date de votre retour ? ",NA,"05/07/2017","NA",0.00609756097560976,NA,-0.000788284921474298,0.0129834068726938,"zonesante","kasansa"
"41","Quel était la date de votre retour ? ",NA,"05/07/2019","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044723,"zonesante","kasansa"
"42","Quel était la date de votre retour ? ",NA,"05/08/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044723,"zonesante","kasansa"
"43","Quel était la date de votre retour ? ",NA,"05/09/2018","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"44","Quel était la date de votre retour ? ",NA,"05/10/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"45","Quel était la date de votre retour ? ",NA,"05/11/2019","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"46","Quel était la date de votre retour ? ",NA,"05/12/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"47","Quel était la date de votre retour ? ",NA,"05/12/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"48","Quel était la date de votre retour ? ",NA,"06/01/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"49","Quel était la date de votre retour ? ",NA,"06/03/2017","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"50","Quel était la date de votre retour ? ",NA,"06/04/2018","NA",0.0040650406504065,NA,-0.00156297478728436,0.00969305608809736,"zonesante","kasansa"
"51","Quel était la date de votre retour ? ",NA,"06/06/2017","NA",0.00609756097560976,NA,-0.000788284921474281,0.0129834068726938,"zonesante","kasansa"
"52","Quel était la date de votre retour ? ",NA,"06/07/2019","NA",0.0040650406504065,NA,-0.00156297478728433,0.00969305608809734,"zonesante","kasansa"
"53","Quel était la date de votre retour ? ",NA,"06/09/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044723,"zonesante","kasansa"
"54","Quel était la date de votre retour ? ",NA,"06/11/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"55","Quel était la date de votre retour ? ",NA,"06/12/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"56","Quel était la date de votre retour ? ",NA,"07/02/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"57","Quel était la date de votre retour ? ",NA,"07/06/2017","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"58","Quel était la date de votre retour ? ",NA,"07/07/2017","NA",0.00813008130081301,NA,0.000187125445763391,0.0160730371558626,"zonesante","kasansa"
"59","Quel était la date de votre retour ? ",NA,"07/09/2019","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044723,"zonesante","kasansa"
"60","Quel était la date de votre retour ? ",NA,"07/11/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"61","Quel était la date de votre retour ? ",NA,"08/01/2018","NA",0.0040650406504065,NA,-0.00156297478728432,0.00969305608809733,"zonesante","kasansa"
"62","Quel était la date de votre retour ? ",NA,"08/02/2018","NA",0.0040650406504065,NA,-0.0015629747872844,0.00969305608809741,"zonesante","kasansa"
"63","Quel était la date de votre retour ? ",NA,"08/04/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"64","Quel était la date de votre retour ? ",NA,"08/05/2017","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"65","Quel était la date de votre retour ? ",NA,"08/06/2017","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"66","Quel était la date de votre retour ? ",NA,"08/06/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"67","Quel était la date de votre retour ? ",NA,"08/07/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"68","Quel était la date de votre retour ? ",NA,"08/12/2018","NA",0.0040650406504065,NA,-0.00156297478728432,0.00969305608809733,"zonesante","kasansa"
"69","Quel était la date de votre retour ? ",NA,"09/05/2019","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"70","Quel était la date de votre retour ? ",NA,"09/06/2017","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044723,"zonesante","kasansa"
"71","Quel était la date de votre retour ? ",NA,"09/06/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044723,"zonesante","kasansa"
"72","Quel était la date de votre retour ? ",NA,"09/07/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"73","Quel était la date de votre retour ? ",NA,"09/07/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"74","Quel était la date de votre retour ? ",NA,"09/08/2019","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"75","Quel était la date de votre retour ? ",NA,"09/10/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044723,"zonesante","kasansa"
"76","Quel était la date de votre retour ? ",NA,"09/10/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"77","Quel était la date de votre retour ? ",NA,"09/12/2018","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"78","Quel était la date de votre retour ? ",NA,"10/01/2018","NA",0.0040650406504065,NA,-0.00156297478728437,0.00969305608809738,"zonesante","kasansa"
"79","Quel était la date de votre retour ? ",NA,"10/01/2019","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"80","Quel était la date de votre retour ? ",NA,"10/06/2017","NA",0.00609756097560976,NA,-0.000788284921474324,0.0129834068726938,"zonesante","kasansa"
"81","Quel était la date de votre retour ? ",NA,"10/07/2017","NA",0.00609756097560976,NA,-0.000788284921474298,0.0129834068726938,"zonesante","kasansa"
"82","Quel était la date de votre retour ? ",NA,"10/07/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"83","Quel était la date de votre retour ? ",NA,"10/08/2017","NA",0.0101626016260163,NA,0.00129121054245347,0.019033992709579,"zonesante","kasansa"
"84","Quel était la date de votre retour ? ",NA,"10/08/2018","NA",0.00813008130081301,NA,0.000187125445763292,0.0160730371558627,"zonesante","kasansa"
"85","Quel était la date de votre retour ? ",NA,"10/09/2018","NA",0.0101626016260163,NA,0.00129121054245342,0.0190339927095791,"zonesante","kasansa"
"86","Quel était la date de votre retour ? ",NA,"10/10/2018","NA",0.0223577235772358,NA,0.00928063326769543,0.0354348138867761,"zonesante","kasansa"
"87","Quel était la date de votre retour ? ",NA,"10/10/2019","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"88","Quel était la date de votre retour ? ",NA,"10/11/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"89","Quel était la date de votre retour ? ",NA,"10/11/2019","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"90","Quel était la date de votre retour ? ",NA,"10/12/2018","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"91","Quel était la date de votre retour ? ",NA,"11/02/2019","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"92","Quel était la date de votre retour ? ",NA,"11/04/2018","NA",0.0040650406504065,NA,-0.00156297478728433,0.00969305608809734,"zonesante","kasansa"
"93","Quel était la date de votre retour ? ",NA,"11/05/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"94","Quel était la date de votre retour ? ",NA,"11/07/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"95","Quel était la date de votre retour ? ",NA,"11/07/2018","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"96","Quel était la date de votre retour ? ",NA,"11/07/2019","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"97","Quel était la date de votre retour ? ",NA,"11/08/2017","NA",0.00609756097560976,NA,-0.000788284921474296,0.0129834068726938,"zonesante","kasansa"
"98","Quel était la date de votre retour ? ",NA,"11/09/2014","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"99","Quel était la date de votre retour ? ",NA,"11/10/2017","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044723,"zonesante","kasansa"
"100","Quel était la date de votre retour ? ",NA,"11/10/2018","NA",0.00813008130081301,NA,0.000187125445763351,0.0160730371558627,"zonesante","kasansa"
"101","Quel était la date de votre retour ? ",NA,"11/11/2017","NA",0.00609756097560976,NA,-0.00078828492147431,0.0129834068726938,"zonesante","kasansa"
"102","Quel était la date de votre retour ? ",NA,"11/11/2018","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"103","Quel était la date de votre retour ? ",NA,"12/02/2019","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"104","Quel était la date de votre retour ? ",NA,"12/03/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"105","Quel était la date de votre retour ? ",NA,"12/04/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"106","Quel était la date de votre retour ? ",NA,"12/04/2019","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"107","Quel était la date de votre retour ? ",NA,"12/05/2019","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"108","Quel était la date de votre retour ? ",NA,"12/06/2017","NA",0.00609756097560976,NA,-0.000788284921474309,0.0129834068726938,"zonesante","kasansa"
"109","Quel était la date de votre retour ? ",NA,"12/07/2017","NA",0.0040650406504065,NA,-0.0015629747872844,0.00969305608809741,"zonesante","kasansa"
"110","Quel était la date de votre retour ? ",NA,"12/07/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"111","Quel était la date de votre retour ? ",NA,"12/09/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"112","Quel était la date de votre retour ? ",NA,"12/10/2017","NA",0.0040650406504065,NA,-0.00156297478728439,0.0096930560880974,"zonesante","kasansa"
"113","Quel était la date de votre retour ? ",NA,"12/10/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"114","Quel était la date de votre retour ? ",NA,"12/12/2017","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"115","Quel était la date de votre retour ? ",NA,"12/12/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"116","Quel était la date de votre retour ? ",NA,"13/02/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"117","Quel était la date de votre retour ? ",NA,"13/04/2017","NA",0.00609756097560976,NA,-0.000788284921474286,0.0129834068726938,"zonesante","kasansa"
"118","Quel était la date de votre retour ? ",NA,"13/04/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"119","Quel était la date de votre retour ? ",NA,"13/04/2019","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"120","Quel était la date de votre retour ? ",NA,"13/05/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"121","Quel était la date de votre retour ? ",NA,"13/06/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"122","Quel était la date de votre retour ? ",NA,"13/07/2017","NA",0.0040650406504065,NA,-0.00156297478728437,0.00969305608809738,"zonesante","kasansa"
"123","Quel était la date de votre retour ? ",NA,"13/07/2018","NA",0.00609756097560976,NA,-0.000788284921474306,0.0129834068726938,"zonesante","kasansa"
"124","Quel était la date de votre retour ? ",NA,"13/09/2018","NA",0.00609756097560976,NA,-0.00078828492147426,0.0129834068726938,"zonesante","kasansa"
"125","Quel était la date de votre retour ? ",NA,"13/10/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"126","Quel était la date de votre retour ? ",NA,"13/10/2018","NA",0.0040650406504065,NA,-0.00156297478728437,0.00969305608809738,"zonesante","kasansa"
"127","Quel était la date de votre retour ? ",NA,"13/11/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"128","Quel était la date de votre retour ? ",NA,"13/12/2018","NA",0.00203252032520325,NA,-0.00195114631004076,0.00601618696044726,"zonesante","kasansa"
"129","Quel était la date de votre retour ? ",NA,"14/04/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"130","Quel était la date de votre retour ? ",NA,"14/04/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"131","Quel était la date de votre retour ? ",NA,"14/05/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"132","Quel était la date de votre retour ? ",NA,"14/05/2019","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"133","Quel était la date de votre retour ? ",NA,"14/06/2017","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"134","Quel était la date de votre retour ? ",NA,"14/06/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"135","Quel était la date de votre retour ? ",NA,"14/07/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"136","Quel était la date de votre retour ? ",NA,"14/09/2017","NA",0.0040650406504065,NA,-0.00156297478728433,0.00969305608809733,"zonesante","kasansa"
"137","Quel était la date de votre retour ? ",NA,"14/09/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044726,"zonesante","kasansa"
"138","Quel était la date de votre retour ? ",NA,"14/09/2019","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"139","Quel était la date de votre retour ? ",NA,"14/11/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"140","Quel était la date de votre retour ? ",NA,"14/12/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"141","Quel était la date de votre retour ? ",NA,"14/12/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"142","Quel était la date de votre retour ? ",NA,"15/01/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"143","Quel était la date de votre retour ? ",NA,"15/02/2018","NA",0.0040650406504065,NA,-0.00156297478728435,0.00969305608809736,"zonesante","kasansa"
"144","Quel était la date de votre retour ? ",NA,"15/04/2017","NA",0.00609756097560976,NA,-0.000788284921474291,0.0129834068726938,"zonesante","kasansa"
"145","Quel était la date de votre retour ? ",NA,"15/05/2017","NA",0.00609756097560976,NA,-0.000788284921474319,0.0129834068726938,"zonesante","kasansa"
"146","Quel était la date de votre retour ? ",NA,"15/06/2017","NA",0.00609756097560976,NA,-0.000788284921474302,0.0129834068726938,"zonesante","kasansa"
"147","Quel était la date de votre retour ? ",NA,"15/06/2018","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044723,"zonesante","kasansa"
"148","Quel était la date de votre retour ? ",NA,"15/07/2017","NA",0.00813008130081301,NA,0.000187125445763383,0.0160730371558626,"zonesante","kasansa"
"149","Quel était la date de votre retour ? ",NA,"15/07/2018","NA",0.0040650406504065,NA,-0.00156297478728435,0.00969305608809736,"zonesante","kasansa"
"150","Quel était la date de votre retour ? ",NA,"15/07/2019","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"151","Quel était la date de votre retour ? ",NA,"15/08/2018","NA",0.0121951219512195,NA,0.00248698259060343,0.0219032613118356,"zonesante","kasansa"
"152","Quel était la date de votre retour ? ",NA,"15/08/2019","NA",0.00203252032520325,NA,-0.00195114631004073,0.00601618696044724,"zonesante","kasansa"
"153","Quel était la date de votre retour ? ",NA,"15/09/2017","NA",0.0040650406504065,NA,-0.00156297478728437,0.00969305608809738,"zonesante","kasansa"
"154","Quel était la date de votre retour ? ",NA,"15/09/2018","NA",0.00609756097560976,NA,-0.000788284921474353,0.0129834068726939,"zonesante","kasansa"
"155","Quel était la date de votre retour ? ",NA,"15/10/2018","NA",0.0101626016260163,NA,0.00129121054245341,0.0190339927095791,"zonesante","kasansa"
"156","Quel était la date de votre retour ? ",NA,"15/11/2019","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"157","Quel était la date de votre retour ? ",NA,"15/12/2017","NA",0.00609756097560976,NA,-0.000788284921474337,0.0129834068726939,"zonesante","kasansa"
"158","Quel était la date de votre retour ? ",NA,"16/01/2018","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"159","Quel était la date de votre retour ? ",NA,"16/01/2019","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"160","Quel était la date de votre retour ? ",NA,"16/02/2017","NA",0.0040650406504065,NA,-0.00156297478728441,0.00969305608809742,"zonesante","kasansa"
"161","Quel était la date de votre retour ? ",NA,"16/02/2019","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044725,"zonesante","kasansa"
"162","Quel était la date de votre retour ? ",NA,"16/03/2017","NA",0.00813008130081301,NA,0.000187125445763416,0.0160730371558626,"zonesante","kasansa"
"163","Quel était la date de votre retour ? ",NA,"16/05/2018","NA",0.0040650406504065,NA,-0.00156297478728434,0.00969305608809735,"zonesante","kasansa"
"164","Quel était la date de votre retour ? ",NA,"16/06/2017","NA",0.0040650406504065,NA,-0.00156297478728436,0.00969305608809737,"zonesante","kasansa"
"165","Quel était la date de votre retour ? ",NA,"16/07/2018","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"166","Quel était la date de votre retour ? ",NA,"16/08/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.0060161869604472,"zonesante","kasansa"
"167","Quel était la date de votre retour ? ",NA,"16/09/2017","NA",0.00203252032520325,NA,-0.00195114631004074,0.00601618696044724,"zonesante","kasansa"
"168","Quel était la date de votre retour ? ",NA,"16/11/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"169","Quel était la date de votre retour ? ",NA,"17/02/2018","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"170","Quel était la date de votre retour ? ",NA,"17/02/2019","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
"171","Quel était la date de votre retour ? ",NA,"17/04/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"172","Quel était la date de votre retour ? ",NA,"17/06/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"173","Quel était la date de votre retour ? ",NA,"17/07/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"174","Quel était la date de votre retour ? ",NA,"17/07/2019","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"175","Quel était la date de votre retour ? ",NA,"17/08/2017","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044723,"zonesante","kasansa"
"176","Quel était la date de votre retour ? ",NA,"17/11/2017","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044722,"zonesante","kasansa"
"177","Quel était la date de votre retour ? ",NA,"18/01/2017","NA",0.00203252032520325,NA,-0.0019511463100407,0.00601618696044721,"zonesante","kasansa"
"178","Quel était la date de votre retour ? ",NA,"18/01/2018","NA",0.0040650406504065,NA,-0.00156297478728434,0.00969305608809734,"zonesante","kasansa"
"179","Quel était la date de votre retour ? ",NA,"18/05/2017","NA",0.00813008130081301,NA,0.000187125445763426,0.0160730371558626,"zonesante","kasansa"
"180","Quel était la date de votre retour ? ",NA,"18/06/2017","NA",0.0101626016260163,NA,0.00129121054245346,0.0190339927095791,"zonesante","kasansa"
"181","Quel était la date de votre retour ? ",NA,"18/07/2019","NA",0.00203252032520325,NA,-0.00195114631004072,0.00601618696044722,"zonesante","kasansa"
"182","Quel était la date de votre retour ? ",NA,"18/10/2016","NA",0.00203252032520325,NA,-0.00195114631004075,0.00601618696044725,"zonesante","kasansa"
"183","Quel était la date de votre retour ? ",NA,"18/10/2018","NA",0.00203252032520325,NA,-0.00195114631004071,0.00601618696044721,"zonesante","kasansa"
